"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of cell communication","GO:0010646","false","0.00022504987671436764","3.6477212206383416","2831","726","223","13009","ENSG00000002746,ENSG00000003137,ENSG00000006071,ENSG00000007171,ENSG00000009694,ENSG00000010671,ENSG00000011465,ENSG00000012223,ENSG00000013364,ENSG00000013588,ENSG00000014257,ENSG00000018408,ENSG00000019991,ENSG00000021645,ENSG00000023445,ENSG00000048540,ENSG00000053108,ENSG00000056558,ENSG00000064300,ENSG00000064692,ENSG00000066468,ENSG00000067182,ENSG00000068079,ENSG00000070404,ENSG00000070601,ENSG00000073331,ENSG00000073756,ENSG00000074966,ENSG00000075213,ENSG00000078401,ENSG00000078579,ENSG00000079841,ENSG00000083454,ENSG00000085276,ENSG00000090932,ENSG00000091409,ENSG00000092421,ENSG00000095596,ENSG00000100302,ENSG00000100985,ENSG00000101282,ENSG00000101489,ENSG00000101955,ENSG00000102265,ENSG00000103154,ENSG00000103449,ENSG00000103490,ENSG00000104327,ENSG00000104332,ENSG00000105329,ENSG00000105464,ENSG00000105880,ENSG00000106991,ENSG00000107282,ENSG00000108231,ENSG00000108691,ENSG00000108771,ENSG00000108821,ENSG00000110169,ENSG00000110195,ENSG00000110492,ENSG00000110719,ENSG00000111087,ENSG00000111199,ENSG00000111249,ENSG00000111348,ENSG00000112038,ENSG00000112541,ENSG00000114200,ENSG00000114251,ENSG00000115353,ENSG00000115414,ENSG00000115461,ENSG00000115896,ENSG00000117525,ENSG00000118503,ENSG00000119283,ENSG00000119699,ENSG00000120332,ENSG00000120645,ENSG00000120659,ENSG00000120885,ENSG00000121966,ENSG00000122679,ENSG00000123609,ENSG00000123610,ENSG00000125538,ENSG00000125730,ENSG00000126458,ENSG00000128052,ENSG00000128594,ENSG00000128849,ENSG00000130203,ENSG00000130303,ENSG00000130529,ENSG00000130700,ENSG00000130768,ENSG00000131389,ENSG00000131634,ENSG00000132170,ENSG00000132256,ENSG00000135253,ENSG00000135919,ENSG00000135926,ENSG00000136160,ENSG00000136997,ENSG00000137077,ENSG00000137331,ENSG00000137693,ENSG00000137727,ENSG00000137962,ENSG00000138119,ENSG00000138795,ENSG00000139219,ENSG00000139352,ENSG00000139549,ENSG00000140285,ENSG00000141668,ENSG00000142279,ENSG00000143772,ENSG00000143839,ENSG00000143869,ENSG00000144476,ENSG00000145103,ENSG00000145819,ENSG00000145920,ENSG00000146006,ENSG00000146376,ENSG00000147255,ENSG00000147869,ENSG00000148053,ENSG00000148908,ENSG00000149212,ENSG00000150457,ENSG00000150594,ENSG00000150907,ENSG00000152284,ENSG00000152402,ENSG00000152661,ENSG00000153707,ENSG00000154928,ENSG00000155886,ENSG00000155897,ENSG00000155926,ENSG00000156535,ENSG00000156564,ENSG00000157404,ENSG00000157613,ENSG00000160013,ENSG00000161681,ENSG00000162105,ENSG00000162344,ENSG00000162496,ENSG00000162894,ENSG00000162951,ENSG00000162998,ENSG00000163219,ENSG00000163346,ENSG00000163377,ENSG00000163394,ENSG00000163430,ENSG00000163513,ENSG00000164082,ENSG00000164326,ENSG00000164342,ENSG00000165140,ENSG00000165757,ENSG00000165895,ENSG00000165917,ENSG00000166292,ENSG00000166862,ENSG00000166923,ENSG00000168539,ENSG00000168542,ENSG00000168843,ENSG00000169247,ENSG00000169427,ENSG00000169429,ENSG00000169860,ENSG00000169871,ENSG00000170775,ENSG00000171631,ENSG00000172247,ENSG00000172572,ENSG00000172985,ENSG00000173805,ENSG00000174672,ENSG00000176884,ENSG00000177374,ENSG00000177706,ENSG00000179399,ENSG00000180447,ENSG00000180772,ENSG00000180875,ENSG00000181072,ENSG00000181744,ENSG00000182771,ENSG00000183098,ENSG00000183779,ENSG00000185345,ENSG00000185666,ENSG00000186897,ENSG00000187323,ENSG00000187486,ENSG00000189292,ENSG00000196154,ENSG00000196277,ENSG00000196549,ENSG00000196562,ENSG00000196664,ENSG00000197496,ENSG00000198121,ENSG00000198576,ENSG00000198626,ENSG00000198719,ENSG00000198768,ENSG00000198915,ENSG00000198959,ENSG00000203797,ENSG00000215397,ENSG00000232810,ENSG00000250366,ENSG00000271503"
"GO:BP","regulation of anatomical structure morphogenesis","GO:0022603","false","0.00024975242190154956","3.602490291637","672","726","75","13009","ENSG00000001617,ENSG00000002746,ENSG00000006071,ENSG00000011465,ENSG00000019991,ENSG00000053108,ENSG00000054598,ENSG00000064300,ENSG00000066468,ENSG00000074527,ENSG00000078401,ENSG00000079841,ENSG00000082397,ENSG00000092421,ENSG00000099260,ENSG00000103528,ENSG00000104332,ENSG00000105329,ENSG00000106991,ENSG00000108688,ENSG00000108691,ENSG00000110492,ENSG00000111249,ENSG00000114251,ENSG00000115414,ENSG00000117525,ENSG00000118503,ENSG00000120332,ENSG00000125538,ENSG00000125730,ENSG00000126458,ENSG00000126778,ENSG00000128052,ENSG00000128340,ENSG00000130700,ENSG00000132170,ENSG00000132386,ENSG00000135048,ENSG00000135926,ENSG00000138772,ENSG00000140285,ENSG00000142279,ENSG00000143320,ENSG00000144824,ENSG00000146376,ENSG00000147065,ENSG00000148053,ENSG00000151615,ENSG00000152661,ENSG00000153707,ENSG00000155974,ENSG00000157404,ENSG00000157613,ENSG00000163513,ENSG00000164342,ENSG00000165757,ENSG00000166923,ENSG00000167664,ENSG00000169245,ENSG00000169429,ENSG00000169583,ENSG00000169860,ENSG00000174672,ENSG00000176293,ENSG00000179242,ENSG00000180772,ENSG00000185345,ENSG00000187323,ENSG00000198121,ENSG00000198576,ENSG00000198719,ENSG00000198959,ENSG00000219438,ENSG00000232810,ENSG00000240583"
"GO:BP","bone development","GO:0060348","false","0.00028248406838268087","3.549006040618334","172","726","31","13009","ENSG00000003137,ENSG00000012223,ENSG00000054598,ENSG00000066468,ENSG00000077092,ENSG00000083454,ENSG00000105329,ENSG00000105880,ENSG00000108821,ENSG00000111199,ENSG00000116183,ENSG00000116678,ENSG00000120332,ENSG00000120659,ENSG00000128052,ENSG00000128606,ENSG00000139219,ENSG00000147869,ENSG00000152661,ENSG00000162496,ENSG00000163273,ENSG00000163513,ENSG00000164946,ENSG00000166923,ENSG00000168542,ENSG00000173068,ENSG00000177706,ENSG00000182492,ENSG00000196562,ENSG00000198959,ENSG00000204335"
"GO:BP","regulation of blood pressure","GO:0008217","false","0.0003668152158048673","3.435552657726569","128","726","26","13009","ENSG00000007171,ENSG00000069431,ENSG00000073756,ENSG00000078401,ENSG00000095303,ENSG00000106991,ENSG00000112164,ENSG00000115353,ENSG00000115738,ENSG00000126562,ENSG00000132170,ENSG00000136160,ENSG00000137331,ENSG00000143839,ENSG00000144596,ENSG00000164326,ENSG00000164692,ENSG00000165895,ENSG00000166825,ENSG00000166863,ENSG00000171303,ENSG00000180772,ENSG00000185551,ENSG00000196549,ENSG00000198719,ENSG00000232810"
"GO:BP","negative regulation of developmental process","GO:0051093","false","0.00037334104995120795","3.4278942554871747","691","726","76","13009","ENSG00000001617,ENSG00000006071,ENSG00000011465,ENSG00000012223,ENSG00000018408,ENSG00000053108,ENSG00000054598,ENSG00000064300,ENSG00000070404,ENSG00000077092,ENSG00000077238,ENSG00000090932,ENSG00000092421,ENSG00000095587,ENSG00000099953,ENSG00000100985,ENSG00000104332,ENSG00000105329,ENSG00000110492,ENSG00000111199,ENSG00000113739,ENSG00000114251,ENSG00000115461,ENSG00000115738,ENSG00000117318,ENSG00000120332,ENSG00000123610,ENSG00000125538,ENSG00000128606,ENSG00000130164,ENSG00000130529,ENSG00000130635,ENSG00000132170,ENSG00000132386,ENSG00000134013,ENSG00000135111,ENSG00000136160,ENSG00000136997,ENSG00000137463,ENSG00000137693,ENSG00000138083,ENSG00000138795,ENSG00000139352,ENSG00000143772,ENSG00000143816,ENSG00000143995,ENSG00000147869,ENSG00000150907,ENSG00000151615,ENSG00000154928,ENSG00000157404,ENSG00000157613,ENSG00000160179,ENSG00000162998,ENSG00000163273,ENSG00000164326,ENSG00000164342,ENSG00000165323,ENSG00000166923,ENSG00000169245,ENSG00000171819,ENSG00000172201,ENSG00000178764,ENSG00000185155,ENSG00000185345,ENSG00000185650,ENSG00000185924,ENSG00000186897,ENSG00000187323,ENSG00000198719,ENSG00000198963,ENSG00000213694,ENSG00000219438,ENSG00000232810,ENSG00000233608,ENSG00000250366"
"GO:BP","cellular response to endogenous stimulus","GO:0071495","false","0.00037392137153586705","3.427219711965738","982","726","98","13009","ENSG00000003137,ENSG00000011465,ENSG00000019991,ENSG00000021826,ENSG00000041982,ENSG00000048540,ENSG00000053108,ENSG00000054598,ENSG00000064300,ENSG00000066468,ENSG00000070404,ENSG00000077092,ENSG00000078401,ENSG00000078579,ENSG00000092421,ENSG00000095596,ENSG00000101292,ENSG00000104332,ENSG00000104826,ENSG00000105329,ENSG00000105880,ENSG00000106538,ENSG00000106991,ENSG00000108691,ENSG00000108821,ENSG00000110195,ENSG00000112164,ENSG00000114251,ENSG00000116678,ENSG00000119508,ENSG00000119699,ENSG00000122679,ENSG00000123610,ENSG00000125384,ENSG00000125538,ENSG00000125848,ENSG00000125968,ENSG00000127418,ENSG00000128052,ENSG00000130700,ENSG00000130707,ENSG00000131634,ENSG00000132170,ENSG00000132386,ENSG00000134532,ENSG00000135253,ENSG00000137463,ENSG00000138795,ENSG00000139219,ENSG00000140285,ENSG00000143839,ENSG00000143869,ENSG00000147869,ENSG00000148053,ENSG00000149212,ENSG00000150457,ENSG00000150594,ENSG00000150907,ENSG00000151615,ENSG00000152894,ENSG00000154928,ENSG00000155897,ENSG00000156535,ENSG00000157404,ENSG00000157613,ENSG00000162344,ENSG00000162496,ENSG00000163394,ENSG00000163430,ENSG00000163513,ENSG00000164692,ENSG00000165140,ENSG00000165197,ENSG00000165757,ENSG00000166292,ENSG00000166923,ENSG00000168542,ENSG00000168843,ENSG00000169429,ENSG00000170419,ENSG00000171631,ENSG00000172572,ENSG00000173376,ENSG00000173805,ENSG00000177706,ENSG00000180447,ENSG00000180772,ENSG00000180875,ENSG00000182636,ENSG00000183779,ENSG00000185650,ENSG00000196562,ENSG00000197496,ENSG00000197712,ENSG00000198719,ENSG00000240583,ENSG00000266524,ENSG00000271503"
"GO:BP","regulation of signaling","GO:0023051","false","0.0004100562756195473","3.3871565371488317","2834","726","222","13009","ENSG00000002746,ENSG00000003137,ENSG00000006071,ENSG00000007171,ENSG00000009694,ENSG00000010671,ENSG00000011465,ENSG00000012223,ENSG00000013364,ENSG00000013588,ENSG00000014257,ENSG00000018408,ENSG00000019991,ENSG00000021645,ENSG00000023445,ENSG00000048540,ENSG00000053108,ENSG00000056558,ENSG00000064300,ENSG00000064692,ENSG00000066468,ENSG00000067182,ENSG00000068079,ENSG00000070404,ENSG00000070601,ENSG00000073331,ENSG00000073756,ENSG00000074966,ENSG00000075213,ENSG00000078401,ENSG00000078579,ENSG00000079841,ENSG00000083454,ENSG00000085276,ENSG00000090932,ENSG00000091409,ENSG00000092421,ENSG00000095596,ENSG00000100302,ENSG00000100985,ENSG00000101282,ENSG00000101489,ENSG00000101955,ENSG00000102265,ENSG00000103154,ENSG00000103449,ENSG00000103490,ENSG00000104327,ENSG00000104332,ENSG00000105329,ENSG00000105464,ENSG00000105880,ENSG00000106991,ENSG00000107282,ENSG00000108231,ENSG00000108691,ENSG00000108771,ENSG00000108821,ENSG00000110169,ENSG00000110195,ENSG00000110492,ENSG00000110719,ENSG00000111087,ENSG00000111199,ENSG00000111249,ENSG00000111348,ENSG00000112038,ENSG00000112541,ENSG00000114200,ENSG00000114251,ENSG00000115353,ENSG00000115414,ENSG00000115461,ENSG00000115896,ENSG00000117525,ENSG00000118503,ENSG00000119283,ENSG00000119699,ENSG00000120332,ENSG00000120645,ENSG00000120659,ENSG00000120885,ENSG00000121966,ENSG00000122679,ENSG00000123609,ENSG00000123610,ENSG00000125538,ENSG00000125730,ENSG00000126458,ENSG00000128052,ENSG00000128594,ENSG00000128849,ENSG00000130164,ENSG00000130203,ENSG00000130303,ENSG00000130529,ENSG00000130700,ENSG00000130768,ENSG00000131389,ENSG00000131634,ENSG00000132170,ENSG00000132256,ENSG00000135253,ENSG00000135919,ENSG00000135926,ENSG00000136160,ENSG00000136997,ENSG00000137077,ENSG00000137331,ENSG00000137693,ENSG00000137727,ENSG00000137962,ENSG00000138119,ENSG00000138795,ENSG00000139219,ENSG00000139352,ENSG00000139549,ENSG00000140285,ENSG00000141668,ENSG00000142279,ENSG00000143772,ENSG00000143839,ENSG00000143869,ENSG00000144476,ENSG00000145103,ENSG00000145819,ENSG00000145920,ENSG00000146006,ENSG00000146376,ENSG00000147255,ENSG00000147869,ENSG00000148053,ENSG00000148908,ENSG00000149212,ENSG00000150457,ENSG00000150594,ENSG00000150907,ENSG00000152284,ENSG00000152402,ENSG00000152661,ENSG00000153707,ENSG00000154928,ENSG00000155886,ENSG00000155897,ENSG00000155926,ENSG00000156535,ENSG00000156564,ENSG00000157404,ENSG00000157613,ENSG00000160013,ENSG00000161681,ENSG00000162105,ENSG00000162344,ENSG00000162496,ENSG00000162894,ENSG00000162951,ENSG00000162998,ENSG00000163219,ENSG00000163346,ENSG00000163377,ENSG00000163394,ENSG00000163430,ENSG00000163513,ENSG00000164082,ENSG00000164326,ENSG00000164342,ENSG00000165140,ENSG00000165757,ENSG00000165895,ENSG00000165917,ENSG00000166292,ENSG00000166862,ENSG00000166923,ENSG00000168539,ENSG00000168542,ENSG00000168843,ENSG00000169247,ENSG00000169427,ENSG00000169429,ENSG00000169860,ENSG00000169871,ENSG00000170775,ENSG00000171631,ENSG00000172247,ENSG00000172572,ENSG00000172985,ENSG00000173805,ENSG00000174672,ENSG00000176884,ENSG00000177374,ENSG00000177706,ENSG00000179399,ENSG00000180447,ENSG00000180772,ENSG00000180875,ENSG00000181072,ENSG00000181744,ENSG00000182771,ENSG00000183098,ENSG00000183779,ENSG00000185345,ENSG00000185666,ENSG00000186897,ENSG00000187323,ENSG00000187486,ENSG00000189292,ENSG00000196154,ENSG00000196277,ENSG00000196549,ENSG00000196562,ENSG00000196664,ENSG00000197496,ENSG00000198121,ENSG00000198576,ENSG00000198719,ENSG00000198768,ENSG00000198915,ENSG00000198959,ENSG00000215397,ENSG00000232810,ENSG00000250366,ENSG00000271503"
"GO:BP","response to organophosphorus","GO:0046683","false","0.00041395560793537373","3.3830462295612516","87","726","21","13009","ENSG00000021826,ENSG00000069431,ENSG00000083454,ENSG00000103569,ENSG00000108821,ENSG00000115461,ENSG00000125538,ENSG00000130529,ENSG00000130707,ENSG00000140279,ENSG00000143839,ENSG00000165140,ENSG00000167588,ENSG00000169860,ENSG00000171631,ENSG00000172572,ENSG00000185650,ENSG00000187486,ENSG00000196664,ENSG00000198121,ENSG00000240583"
"GO:BP","epithelial cell proliferation","GO:0050673","false","0.0005223613794171501","3.2820289399375118","322","726","45","13009","ENSG00000010671,ENSG00000019991,ENSG00000064300,ENSG00000066468,ENSG00000078098,ENSG00000104332,ENSG00000105329,ENSG00000105880,ENSG00000106991,ENSG00000108691,ENSG00000110492,ENSG00000111087,ENSG00000114251,ENSG00000115353,ENSG00000115461,ENSG00000115738,ENSG00000117525,ENSG00000118292,ENSG00000118503,ENSG00000119508,ENSG00000120659,ENSG00000126778,ENSG00000128052,ENSG00000130203,ENSG00000132170,ENSG00000132386,ENSG00000134013,ENSG00000136160,ENSG00000136997,ENSG00000137693,ENSG00000140285,ENSG00000152894,ENSG00000156535,ENSG00000157404,ENSG00000165757,ENSG00000171812,ENSG00000183779,ENSG00000185551,ENSG00000185650,ENSG00000188816,ENSG00000196562,ENSG00000232810,ENSG00000255346,ENSG00000271503,ENSG00000276644"
"GO:BP","behavior","GO:0007610","false","0.0006810754334081608","3.166804784564979","512","726","61","13009","ENSG00000006071,ENSG00000021645,ENSG00000075275,ENSG00000100302,ENSG00000104327,ENSG00000105464,ENSG00000107282,ENSG00000109956,ENSG00000110492,ENSG00000111249,ENSG00000112038,ENSG00000112164,ENSG00000114200,ENSG00000115353,ENSG00000115738,ENSG00000116678,ENSG00000119508,ENSG00000124788,ENSG00000130164,ENSG00000130203,ENSG00000132386,ENSG00000134121,ENSG00000135919,ENSG00000136160,ENSG00000143839,ENSG00000143995,ENSG00000148053,ENSG00000155886,ENSG00000155897,ENSG00000157103,ENSG00000157404,ENSG00000161681,ENSG00000162105,ENSG00000162670,ENSG00000162951,ENSG00000164082,ENSG00000164326,ENSG00000165646,ENSG00000166349,ENSG00000168412,ENSG00000169860,ENSG00000170775,ENSG00000172247,ENSG00000176884,ENSG00000177301,ENSG00000179546,ENSG00000180772,ENSG00000181656,ENSG00000182771,ENSG00000184254,ENSG00000184564,ENSG00000185345,ENSG00000186367,ENSG00000188162,ENSG00000196092,ENSG00000196549,ENSG00000198523,ENSG00000198576,ENSG00000203797,ENSG00000266074,ENSG00000276644"
"GO:BP","mesenchymal cell differentiation","GO:0048762","false","0.0006935493863334023","3.1589226082050916","208","726","34","13009","ENSG00000001617,ENSG00000018408,ENSG00000019991,ENSG00000054598,ENSG00000066468,ENSG00000075213,ENSG00000078401,ENSG00000092421,ENSG00000104332,ENSG00000105329,ENSG00000106991,ENSG00000108821,ENSG00000110195,ENSG00000110492,ENSG00000114251,ENSG00000115414,ENSG00000119699,ENSG00000125538,ENSG00000126778,ENSG00000130700,ENSG00000134013,ENSG00000135111,ENSG00000136160,ENSG00000138795,ENSG00000144824,ENSG00000153993,ENSG00000162344,ENSG00000162998,ENSG00000163513,ENSG00000166292,ENSG00000166923,ENSG00000168505,ENSG00000183779,ENSG00000196154"
"GO:BP","regulation of vasculature development","GO:1901342","false","0.0008415770535252192","3.074906114520226","230","726","36","13009","ENSG00000006071,ENSG00000011465,ENSG00000054598,ENSG00000092421,ENSG00000104332,ENSG00000105329,ENSG00000106991,ENSG00000110492,ENSG00000114251,ENSG00000117525,ENSG00000118503,ENSG00000120332,ENSG00000121966,ENSG00000125538,ENSG00000125730,ENSG00000126458,ENSG00000128052,ENSG00000132170,ENSG00000132386,ENSG00000135048,ENSG00000138772,ENSG00000157613,ENSG00000163513,ENSG00000164342,ENSG00000165757,ENSG00000166923,ENSG00000167664,ENSG00000169245,ENSG00000169429,ENSG00000169583,ENSG00000171819,ENSG00000198719,ENSG00000198959,ENSG00000219438,ENSG00000232810,ENSG00000240583"
"GO:BP","response to nitrogen compound","GO:1901698","false","0.0010065995840615027","2.997143253394305","733","726","78","13009","ENSG00000006071,ENSG00000021826,ENSG00000064300,ENSG00000066468,ENSG00000069431,ENSG00000078401,ENSG00000083454,ENSG00000091592,ENSG00000100985,ENSG00000102265,ENSG00000103569,ENSG00000105329,ENSG00000105464,ENSG00000106538,ENSG00000108821,ENSG00000110195,ENSG00000111199,ENSG00000112038,ENSG00000112164,ENSG00000113739,ENSG00000114200,ENSG00000115461,ENSG00000118503,ENSG00000119508,ENSG00000122679,ENSG00000125538,ENSG00000126778,ENSG00000128052,ENSG00000129159,ENSG00000130529,ENSG00000130700,ENSG00000130707,ENSG00000132170,ENSG00000135902,ENSG00000136160,ENSG00000137463,ENSG00000139352,ENSG00000140279,ENSG00000143839,ENSG00000148053,ENSG00000148908,ENSG00000149212,ENSG00000150594,ENSG00000150907,ENSG00000151615,ENSG00000151790,ENSG00000152661,ENSG00000154928,ENSG00000155897,ENSG00000157404,ENSG00000158270,ENSG00000164082,ENSG00000164326,ENSG00000164342,ENSG00000165140,ENSG00000165646,ENSG00000166206,ENSG00000167588,ENSG00000168539,ENSG00000168542,ENSG00000169860,ENSG00000171631,ENSG00000172572,ENSG00000176884,ENSG00000180720,ENSG00000180772,ENSG00000181072,ENSG00000182195,ENSG00000185345,ENSG00000185650,ENSG00000187486,ENSG00000196664,ENSG00000197712,ENSG00000198626,ENSG00000198959,ENSG00000232810,ENSG00000240583,ENSG00000266524"
"GO:BP","export from cell","GO:0140352","false","0.0010715287613380603","2.969996167391379","708","726","76","13009","ENSG00000006071,ENSG00000007171,ENSG00000010671,ENSG00000021645,ENSG00000064692,ENSG00000067182,ENSG00000073756,ENSG00000076944,ENSG00000077238,ENSG00000078401,ENSG00000078579,ENSG00000079841,ENSG00000089169,ENSG00000103528,ENSG00000104332,ENSG00000104518,ENSG00000105329,ENSG00000107282,ENSG00000108700,ENSG00000110719,ENSG00000111199,ENSG00000112038,ENSG00000112164,ENSG00000115353,ENSG00000119508,ENSG00000119699,ENSG00000120659,ENSG00000125538,ENSG00000126562,ENSG00000128340,ENSG00000130203,ENSG00000130529,ENSG00000132170,ENSG00000135111,ENSG00000135919,ENSG00000136160,ENSG00000138119,ENSG00000138772,ENSG00000140285,ENSG00000143839,ENSG00000145103,ENSG00000145920,ENSG00000148053,ENSG00000150594,ENSG00000150907,ENSG00000152049,ENSG00000152661,ENSG00000155897,ENSG00000157404,ENSG00000157613,ENSG00000158014,ENSG00000160179,ENSG00000163394,ENSG00000164082,ENSG00000164326,ENSG00000164674,ENSG00000165646,ENSG00000167964,ENSG00000169427,ENSG00000169860,ENSG00000173805,ENSG00000174672,ENSG00000177301,ENSG00000177469,ENSG00000185345,ENSG00000185666,ENSG00000187486,ENSG00000188282,ENSG00000196277,ENSG00000197747,ENSG00000198959,ENSG00000205436,ENSG00000232810,ENSG00000240583,ENSG00000250366,ENSG00000271503"
"GO:BP","positive regulation of inflammatory response","GO:0050729","false","0.001199672809745486","2.920937184200342","92","726","21","13009","ENSG00000010671,ENSG00000067182,ENSG00000068079,ENSG00000073756,ENSG00000091592,ENSG00000103490,ENSG00000104518,ENSG00000105329,ENSG00000110492,ENSG00000111199,ENSG00000114251,ENSG00000120659,ENSG00000123609,ENSG00000125538,ENSG00000125730,ENSG00000130164,ENSG00000145623,ENSG00000164342,ENSG00000196664,ENSG00000204592,ENSG00000232810"
"GO:BP","negative regulation of multicellular organismal process","GO:0051241","false","0.0013159017712614793","2.880776528496609","777","726","81","13009","ENSG00000001617,ENSG00000006071,ENSG00000010671,ENSG00000011465,ENSG00000012223,ENSG00000019991,ENSG00000053108,ENSG00000054598,ENSG00000064300,ENSG00000067182,ENSG00000067798,ENSG00000070404,ENSG00000077092,ENSG00000077238,ENSG00000078098,ENSG00000078401,ENSG00000090932,ENSG00000092421,ENSG00000101000,ENSG00000102265,ENSG00000103490,ENSG00000104332,ENSG00000104951,ENSG00000105329,ENSG00000108771,ENSG00000110492,ENSG00000111348,ENSG00000113739,ENSG00000114251,ENSG00000115414,ENSG00000115461,ENSG00000115738,ENSG00000115896,ENSG00000118503,ENSG00000119699,ENSG00000123609,ENSG00000123610,ENSG00000125538,ENSG00000125968,ENSG00000126562,ENSG00000128606,ENSG00000130164,ENSG00000130203,ENSG00000130303,ENSG00000130529,ENSG00000130700,ENSG00000132170,ENSG00000132386,ENSG00000134013,ENSG00000135919,ENSG00000136997,ENSG00000138795,ENSG00000143816,ENSG00000149131,ENSG00000150594,ENSG00000150907,ENSG00000151615,ENSG00000152661,ENSG00000154175,ENSG00000157613,ENSG00000158022,ENSG00000162998,ENSG00000164326,ENSG00000164342,ENSG00000164509,ENSG00000165895,ENSG00000166923,ENSG00000169245,ENSG00000169427,ENSG00000171819,ENSG00000172201,ENSG00000179954,ENSG00000180772,ENSG00000187323,ENSG00000197496,ENSG00000198523,ENSG00000198719,ENSG00000204592,ENSG00000219438,ENSG00000232810,ENSG00000266524"
"GO:BP","response to fibroblast growth factor","GO:0071774","false","0.0013507163156650007","2.869435854144661","118","726","24","13009","ENSG00000021826,ENSG00000041982,ENSG00000064300,ENSG00000066468,ENSG00000078579,ENSG00000108691,ENSG00000108821,ENSG00000114251,ENSG00000125848,ENSG00000127418,ENSG00000128052,ENSG00000129159,ENSG00000140285,ENSG00000148053,ENSG00000154928,ENSG00000157404,ENSG00000157613,ENSG00000162344,ENSG00000169429,ENSG00000173376,ENSG00000177706,ENSG00000185650,ENSG00000196562,ENSG00000271503"
"GO:BP","response to lipid","GO:0033993","false","0.001376291850100635","2.861289461850212","622","726","69","13009","ENSG00000003137,ENSG00000006071,ENSG00000007171,ENSG00000008394,ENSG00000010671,ENSG00000012223,ENSG00000021826,ENSG00000041982,ENSG00000048540,ENSG00000066468,ENSG00000078401,ENSG00000095596,ENSG00000100985,ENSG00000102996,ENSG00000103490,ENSG00000104332,ENSG00000105329,ENSG00000108691,ENSG00000108821,ENSG00000113739,ENSG00000114200,ENSG00000114251,ENSG00000115353,ENSG00000117318,ENSG00000118503,ENSG00000119508,ENSG00000119699,ENSG00000122679,ENSG00000125384,ENSG00000125538,ENSG00000130164,ENSG00000130707,ENSG00000132170,ENSG00000132256,ENSG00000132386,ENSG00000136160,ENSG00000137077,ENSG00000137463,ENSG00000137693,ENSG00000139352,ENSG00000139549,ENSG00000143816,ENSG00000143839,ENSG00000145103,ENSG00000147065,ENSG00000150907,ENSG00000151615,ENSG00000155897,ENSG00000158022,ENSG00000159674,ENSG00000160013,ENSG00000160179,ENSG00000162670,ENSG00000163513,ENSG00000165140,ENSG00000169245,ENSG00000169429,ENSG00000171631,ENSG00000172572,ENSG00000181019,ENSG00000182195,ENSG00000183779,ENSG00000185551,ENSG00000185650,ENSG00000198121,ENSG00000198797,ENSG00000198963,ENSG00000232810,ENSG00000240583"
"GO:BP","morphogenesis of a branching epithelium","GO:0061138","false","0.0013766535536387957","2.8611753398255626","136","726","26","13009","ENSG00000019991,ENSG00000041982,ENSG00000066468,ENSG00000074527,ENSG00000075275,ENSG00000078401,ENSG00000103449,ENSG00000104332,ENSG00000105329,ENSG00000106991,ENSG00000110492,ENSG00000114251,ENSG00000126778,ENSG00000128052,ENSG00000135111,ENSG00000136997,ENSG00000137693,ENSG00000138795,ENSG00000140285,ENSG00000143869,ENSG00000163513,ENSG00000166923,ENSG00000168505,ENSG00000180772,ENSG00000198959,ENSG00000232810"
